d_model,num_layers,num_heads,batch_size,learning_rate,train_flops,loss
1024,4,8,256,0.0001,10000000000000,10.539636850357056
1024,4,8,256,0.0005,10000000000000,10.540879306793212
1024,4,8,256,0.001,10000000000000,10.541860914230346
1024,4,16,128,0.0001,10000000000000,10.543187417984008
1024,4,16,128,0.0005,10000000000000,10.5441006649971
1024,4,16,128,0.001,10000000000000,10.543012666797638
1024,4,16,256,0.0001,10000000000000,10.542481212615966
1024,4,16,256,0.0005,10000000000000,10.542774982452393
1024,4,16,256,0.001,10000000000000,10.542894630432128
1024,8,2,128,0.0001,10000000000000,10.539580354690552
1024,8,2,128,0.0005,10000000000000,10.543228588104247
1024,8,2,128,0.001,10000000000000,10.54650330543518
1024,8,2,256,0.0001,10000000000000,10.539487810134888
1024,8,2,256,0.0005,10000000000000,10.543217906951904
1024,8,2,256,0.001,10000000000000,10.545569534015655
1024,8,4,128,0.0001,10000000000000,10.549172191619872
1024,8,4,128,0.0005,10000000000000,10.547803411483764
1024,8,4,128,0.001,10000000000000,10.547057819366454
1024,8,4,256,0.0001,10000000000000,10.548659124374389
1024,8,4,256,0.0005,10000000000000,10.547907161712647
1024,8,4,256,0.001,10000000000000,10.546254232120514
1024,8,8,128,0.0001,10000000000000,10.539331884384156
1024,8,8,128,0.0005,10000000000000,10.541226148605348
1024,8,8,128,0.001,10000000000000,10.544782857894898
1024,8,8,256,0.0001,10000000000000,10.539020013809203
1024,8,8,256,0.0005,10000000000000,10.540891828536989
1024,8,8,256,0.001,10000000000000,10.543801957130432
1024,8,16,128,0.0001,10000000000000,10.542844867706298
1024,8,16,128,0.0005,10000000000000,10.544856395721435
1024,8,16,128,0.001,10000000000000,10.543464889526367
1024,8,16,256,0.0001,10000000000000,10.54242416381836
1024,8,16,256,0.0005,10000000000000,10.544417781829834
1024,8,16,256,0.001,10000000000000,10.543661213874817
1024,16,2,128,0.0001,10000000000000,10.537435884475707
1024,16,2,128,0.0005,10000000000000,10.542938051223755
1024,16,2,128,0.001,10000000000000,10.547199980545042
1024,16,2,256,0.0001,10000000000000,10.537708177566527
1024,16,2,256,0.0005,10000000000000,10.542536296844482
1024,16,2,256,0.001,10000000000000,10.54649079322815
1024,16,4,128,0.0001,10000000000000,10.546785945892331
1024,16,4,128,0.0005,10000000000000,10.547266249370574
1024,16,4,128,0.001,10000000000000,10.547216286754608
1024,16,4,256,0.0001,10000000000000,10.546331186294555
1024,16,4,256,0.0005,10000000000000,10.547177238464355
1024,16,4,256,0.001,10000000000000,10.546114044189451
1024,16,8,128,0.0001,10000000000000,10.5407182598114
1024,16,8,128,0.0005,10000000000000,10.542022495269777
1024,16,8,128,0.001,10000000000000,10.54759183883667
1024,16,8,256,0.0001,10000000000000,10.539838848114014
1024,16,8,256,0.0005,10000000000000,10.541444520950318
1024,16,8,256,0.001,10000000000000,10.5461176776886
1024,16,16,128,0.0001,10000000000000,10.541300649642944
1024,16,16,128,0.0005,10000000000000,10.541476917266843
1024,16,16,128,0.001,10000000000000,10.542970593643188
1024,16,16,256,0.0001,10000000000000,10.541555480957031
1024,16,16,256,0.0005,10000000000000,10.54129117012024
1024,16,16,256,0.001,10000000000000,10.54341263771057
1024,24,2,128,0.0001,10000000000000,10.535885461235049
1024,24,2,128,0.0005,10000000000000,10.54128155450821
1024,24,2,128,0.001,10000000000000,10.547926718521117
1024,24,2,256,0.0001,10000000000000,10.535869396781925
1024,24,2,256,0.0005,10000000000000,10.540904359817503
1024,24,2,256,0.001,10000000000000,10.54679144859314
1024,24,4,128,0.0001,10000000000000,10.546663438796998
1024,24,4,128,0.0005,10000000000000,10.546807605743409
1024,24,4,128,0.001,10000000000000,10.547035307502746
1024,24,4,256,0.0001,10000000000000,10.546078147888185
1024,24,4,256,0.0005,10000000000000,10.546548709869384
1024,24,4,256,0.001,10000000000000,10.54578842163086
1024,24,8,128,0.0001,10000000000000,10.542421040725708
1024,24,8,128,0.0005,10000000000000,10.542155959415435
1024,24,8,128,0.001,10000000000000,10.546142058181765
1024,24,8,256,0.0001,10000000000000,10.541343183517457
1024,24,8,256,0.0005,10000000000000,10.541759643554688
1024,24,8,256,0.001,10000000000000,10.544716911315918
1024,24,16,128,0.0001,10000000000000,10.54150207939148
1024,24,16,128,0.0005,10000000000000,10.54208759775162
1024,24,16,256,0.0001,10000000000000,10.541471929550172
1024,24,16,256,0.0005,10000000000000,10.541886463165284
64,2,2,128,0.0001,30000000000000,10.531017223205865
64,2,2,128,0.0001,60000000000000,10.49819651725426
64,2,2,128,0.0005,30000000000000,10.485710995815763
64,2,2,128,0.0005,60000000000000,10.101190881640788
64,2,2,128,0.001,30000000000000,10.320228673876944
64,2,2,128,0.001,60000000000000,9.74448684979887
64,2,2,256,0.0001,30000000000000,10.541120381026497
64,2,2,256,0.0001,60000000000000,10.53357260619296
64,2,2,256,0.0005,30000000000000,10.5261526007937
64,2,2,256,0.0005,60000000000000,10.46553925776621
64,2,2,256,0.001,30000000000000,10.5016089832698
64,2,2,256,0.001,60000000000000,10.30650373029306
64,2,4,128,0.0001,30000000000000,10.53067725505937
64,2,4,128,0.0001,60000000000000,10.501934369788383
64,2,4,128,0.0005,30000000000000,10.43565675239973
64,2,4,128,0.0005,60000000000000,10.11101648732008
64,2,4,128,0.001,30000000000000,10.333351283290172
64,2,4,128,0.001,60000000000000,9.715992868840347
64,2,4,256,0.0001,30000000000000,10.550870061695742
64,2,4,256,0.0001,60000000000000,10.517459301511552
64,2,4,256,0.0005,30000000000000,10.529788328144331
64,2,4,256,0.0005,60000000000000,10.48312271578947
64,2,4,256,0.001,30000000000000,10.504052792920165
64,2,4,256,0.001,60000000000000,10.326095706013623
64,2,8,128,0.0001,30000000000000,10.529233095093865
64,2,8,128,0.0001,60000000000000,10.502652538511308
64,2,8,128,0.0005,30000000000000,10.458855300701892
64,2,8,128,0.0005,60000000000000,10.097000781513923
64,2,8,128,0.001,30000000000000,10.313876937736254
64,2,8,128,0.001,60000000000000,9.706884594685844
64,2,8,256,0.0001,30000000000000,10.546216867171488
64,2,8,256,0.0001,60000000000000,10.52928733830369
64,2,8,256,0.0005,30000000000000,10.524315597539216
64,2,8,256,0.0005,60000000000000,10.45692053260786
64,2,8,256,0.001,30000000000000,10.501766396851346
64,2,8,256,0.001,60000000000000,10.315405898025048
64,2,16,128,0.0001,30000000000000,10.52466538739946
64,2,16,128,0.0001,60000000000000,10.503866840322647
64,2,16,128,0.0005,30000000000000,10.459964940364037
64,2,16,128,0.0005,60000000000000,10.12330001371068
64,2,16,128,0.001,30000000000000,10.323533443288492
64,2,16,128,0.001,60000000000000,9.71582725699728
64,2,16,256,0.0001,30000000000000,10.55398985467005
64,2,16,256,0.0001,60000000000000,10.52884718201532
64,2,16,256,0.0005,30000000000000,10.530311948880277
64,2,16,256,0.0005,60000000000000,10.4575909963539
64,2,16,256,0.001,30000000000000,10.504355927607405
64,2,16,256,0.001,60000000000000,10.320538083151796
64,4,2,128,0.0001,30000000000000,10.51696951133718
64,4,2,128,0.0001,60000000000000,10.482579809971234
64,4,2,128,0.0005,30000000000000,10.397824408556229
64,4,2,128,0.0005,60000000000000,10.092788457916448
64,4,2,128,0.001,30000000000000,10.286342803790427
64,4,2,128,0.001,60000000000000,9.742217041960902
64,4,2,256,0.0001,30000000000000,10.532678151828067
64,4,2,256,0.0001,60000000000000,10.542264210164506
64,4,2,256,0.0005,30000000000000,10.521047805118805
64,4,2,256,0.0005,60000000000000,10.394201840982992
64,4,2,256,0.001,30000000000000,10.4796747930619
64,4,2,256,0.001,60000000000000,10.288720082289696
64,4,4,128,0.0001,30000000000000,10.518153220332833
64,4,4,128,0.0001,60000000000000,10.452533574622128
64,4,4,128,0.0005,30000000000000,10.426243182617702
64,4,4,128,0.0005,60000000000000,10.03943303366806
64,4,4,128,0.001,30000000000000,10.294569034758952
64,4,4,128,0.001,60000000000000,9.733624453433467
64,4,4,256,0.0001,30000000000000,10.524172584646871
64,4,4,256,0.0001,60000000000000,10.524266108511505
64,4,4,256,0.0005,30000000000000,10.512255912656432
64,4,4,256,0.0005,60000000000000,10.40417288485989
64,4,4,256,0.001,30000000000000,10.485447669034864
64,4,4,256,0.001,60000000000000,10.287826593690385
64,4,8,128,0.0001,30000000000000,10.52962539503201
64,4,8,128,0.0001,60000000000000,10.4709117774572
64,4,8,128,0.0005,30000000000000,10.428691518106987
64,4,8,128,0.0005,60000000000000,10.058504094482576
64,4,8,128,0.001,30000000000000,10.297237540208735
64,4,8,128,0.001,60000000000000,9.736448517161165
64,4,8,256,0.0001,30000000000000,10.53520401511408
64,4,8,256,0.0001,60000000000000,10.52909827092579
64,4,8,256,0.0005,30000000000000,10.515672178132291
64,4,8,256,0.0005,60000000000000,10.40853517784062
64,4,8,256,0.001,30000000000000,10.471821547035036
64,4,8,256,0.001,60000000000000,10.290516810596266
64,4,16,128,0.0001,30000000000000,10.529252244384235
64,4,16,128,0.0001,60000000000000,10.491610484940312
64,4,16,128,0.0005,30000000000000,10.420384740314663
64,4,16,128,0.0005,60000000000000,10.063335153568586
64,4,16,128,0.001,30000000000000,10.314262894689769
64,4,16,128,0.001,60000000000000,9.732322825349884
64,4,16,256,0.0001,30000000000000,10.52356300457743
64,4,16,256,0.0001,60000000000000,10.52467302984314
64,4,16,256,0.0005,30000000000000,10.537516497377586
64,4,16,256,0.0005,60000000000000,10.429123966090954
64,4,16,256,0.001,30000000000000,10.486400184985127
64,4,16,256,0.001,60000000000000,10.276537312592
64,8,2,128,0.0001,30000000000000,10.510301694387705
64,8,2,128,0.0001,60000000000000,10.413334112159806
64,8,2,128,0.0005,30000000000000,10.4011375281087
64,8,2,128,0.0005,60000000000000,10.083849561565897
64,8,2,128,0.001,30000000000000,10.312979294834395
64,8,2,128,0.001,60000000000000,9.818266221457158
64,8,2,256,0.0001,30000000000000,10.538576164715847
64,8,2,256,0.0001,60000000000000,10.517538121448176
64,8,2,256,0.0005,30000000000000,10.51809880858942
64,8,2,256,0.0005,60000000000000,10.395124349359111
64,8,2,256,0.001,30000000000000,10.471334910328665
64,8,2,256,0.001,60000000000000,10.27148651949202
64,8,4,128,0.0001,30000000000000,10.51221872695124
64,8,4,128,0.0001,60000000000000,10.425159494624909
64,8,4,128,0.0005,30000000000000,10.39895779336628
64,8,4,128,0.0005,60000000000000,10.102296018698986
64,8,4,128,0.001,30000000000000,10.288127887411315
64,8,4,128,0.001,60000000000000,9.780131274816265
64,8,4,256,0.0001,30000000000000,10.5308009405739
64,8,4,256,0.0001,60000000000000,10.528989685207948
64,8,4,256,0.0005,30000000000000,10.483586169868405
64,8,4,256,0.0005,60000000000000,10.409907684564136
64,8,4,256,0.001,30000000000000,10.47598176426206
64,8,4,256,0.001,60000000000000,10.301014248658952
64,8,8,128,0.0001,30000000000000,10.516460442250022
64,8,8,128,0.0001,60000000000000,10.42310464534299
64,8,8,128,0.0005,30000000000000,10.393992820175118
64,8,8,128,0.0005,60000000000000,10.056130404417784
64,8,8,128,0.001,30000000000000,10.296051611752889
64,8,8,128,0.001,60000000000000,9.800552645837303
64,8,8,256,0.0001,30000000000000,10.53298635270854
64,8,8,256,0.0001,60000000000000,10.502802542687595
64,8,8,256,0.0005,30000000000000,10.51560471612052
64,8,8,256,0.0005,60000000000000,10.38746797763412
64,8,8,256,0.001,30000000000000,10.465610944312385
64,8,8,256,0.001,60000000000000,10.301084882902453
64,8,16,128,0.0001,30000000000000,10.521296126731391
64,8,16,128,0.0001,60000000000000,10.402320182115892
64,8,16,128,0.0005,30000000000000,10.41558186199616
64,8,16,128,0.0005,60000000000000,10.075705445221455
64,8,16,128,0.001,30000000000000,10.281999864109446
64,8,16,128,0.001,60000000000000,9.805410673939605
64,8,16,256,0.0001,30000000000000,10.528630186757711
64,8,16,256,0.0001,60000000000000,10.499027901749868
64,8,16,256,0.0005,30000000000000,10.506213131513
64,8,16,256,0.0005,60000000000000,10.391646196192712
64,8,16,256,0.001,30000000000000,10.483702060739612
64,8,16,256,0.001,60000000000000,10.263043877890055
64,16,2,128,0.0001,30000000000000,10.506131261668914
64,16,2,128,0.0001,60000000000000,10.399531949610076
64,16,2,128,0.0005,30000000000000,10.40671103370832
64,16,2,128,0.0005,60000000000000,10.110762684505865
64,16,2,128,0.001,30000000000000,10.343162975302402
64,16,2,128,0.001,60000000000000,9.884411612852585
64,16,2,256,0.0001,30000000000000,10.539589416198512
64,16,2,256,0.0001,60000000000000,10.504036098909298
64,16,2,256,0.0005,30000000000000,10.509467798262625
64,16,2,256,0.0005,60000000000000,10.395245655457138
64,16,2,256,0.001,30000000000000,10.468687162644503
64,16,2,256,0.001,60000000000000,10.311456943364352
64,16,4,128,0.0001,30000000000000,10.516826588708884
64,16,4,128,0.0001,60000000000000,10.404944983216922
64,16,4,128,0.0005,30000000000000,10.415324307821288
64,16,4,128,0.0005,60000000000000,10.10436362237047
64,16,4,128,0.001,30000000000000,10.34703669870192
64,16,4,128,0.001,60000000000000,9.885156235802906
64,16,4,256,0.0001,30000000000000,10.534076166161023
64,16,4,256,0.0001,60000000000000,10.508566163299315
64,16,4,256,0.0005,30000000000000,10.490816954531663
64,16,4,256,0.0005,60000000000000,10.416019241877631
64,16,4,256,0.001,30000000000000,10.468585911592983
64,16,4,256,0.001,60000000000000,10.33776125375202
64,16,8,128,0.0001,30000000000000,10.517949162056288
64,16,8,128,0.0001,60000000000000,10.417772548195712
64,16,8,128,0.0005,30000000000000,10.410733491993057
64,16,8,128,0.0005,60000000000000,10.111271983621371
64,16,8,128,0.001,30000000000000,10.348804805734904
64,16,8,128,0.001,60000000000000,9.880587471457249
64,16,8,256,0.0001,30000000000000,10.536647771878016
64,16,8,256,0.0001,60000000000000,10.504579832773397
64,16,8,256,0.0005,30000000000000,10.511829617214266
64,16,8,256,0.0005,60000000000000,10.422041374211442
64,16,8,256,0.001,30000000000000,10.473353089683524
64,16,8,256,0.001,60000000000000,10.329244320890677
64,16,16,128,0.0001,30000000000000,10.520942137811764
64,16,16,128,0.0001,60000000000000,10.422601346893972
64,16,16,128,0.0005,30000000000000,10.411300666570195
64,16,16,128,0.0005,60000000000000,10.116532106463534
64,16,16,128,0.001,30000000000000,10.35598634978709
64,16,16,128,0.001,60000000000000,9.89833634460948
64,16,16,256,0.0001,30000000000000,10.537182677437686
64,16,16,256,0.0001,60000000000000,10.505124527268316
64,16,16,256,0.0005,30000000000000,10.493437030395484
64,16,16,256,0.0005,60000000000000,10.408863346917189
64,16,16,256,0.001,30000000000000,10.47333113754656
64,16,16,256,0.001,60000000000000,10.322477792232627
64,24,2,128,0.0001,30000000000000,10.497387720666714
64,24,2,128,0.0001,60000000000000,10.414172693042964
64,24,2,128,0.0005,30000000000000,10.46170321642032
64,24,2,128,0.0005,60000000000000,10.240897079433584
64,24,2,128,0.001,30000000000000,10.368785016978512
64,24,2,128,0.001,60000000000000,10.038628494639106
64,24,2,256,0.0001,30000000000000,10.528294123179029
64,24,2,256,0.0001,60000000000000,10.48815015118172
64,24,2,256,0.0005,30000000000000,10.501532114265936
64,24,2,256,0.0005,60000000000000,10.442764417525956
64,24,2,256,0.001,30000000000000,10.498967052918474
64,24,2,256,0.001,60000000000000,10.382629485910162
64,24,4,128,0.0001,30000000000000,10.498847339105394
64,24,4,128,0.0001,60000000000000,10.436694465538592
64,24,4,128,0.0005,30000000000000,10.443502061456792
64,24,4,128,0.0005,60000000000000,10.22027120170642
64,24,4,128,0.001,30000000000000,10.39910468935254
64,24,4,128,0.001,60000000000000,10.050497040532967
64,24,4,256,0.0001,30000000000000,10.52944243839948
64,24,4,256,0.0001,60000000000000,10.47532745224142
64,24,4,256,0.0005,30000000000000,10.504146731699883
64,24,4,256,0.0005,60000000000000,10.44723419462749
64,24,4,256,0.001,30000000000000,10.440750155460575
64,24,4,256,0.001,60000000000000,10.385865768362471
64,24,8,128,0.0001,30000000000000,10.494466979598595
64,24,8,128,0.0001,60000000000000,10.429162374237164
64,24,8,128,0.0005,30000000000000,10.447703787693298
64,24,8,128,0.0005,60000000000000,10.206468576630495
64,24,8,128,0.001,30000000000000,10.416555339276645
64,24,8,128,0.001,60000000000000,10.056234572790276
64,24,8,256,0.0001,30000000000000,10.516846837790132
64,24,8,256,0.0001,60000000000000,10.498486224475322
64,24,8,256,0.0005,30000000000000,10.507216167053942
64,24,8,256,0.0005,60000000000000,10.426222425088154
64,24,8,256,0.001,30000000000000,10.471157285115392
64,24,8,256,0.001,60000000000000,10.393402504595835
64,24,16,128,0.0001,30000000000000,10.474503605743957
64,24,16,128,0.0001,60000000000000,10.41833787608035
64,24,16,128,0.0005,30000000000000,10.452812118883438
64,24,16,128,0.0005,60000000000000,10.216604027510508
64,24,16,128,0.001,30000000000000,10.381912323520396
64,24,16,128,0.001,60000000000000,10.045506109796854
64,24,16,256,0.0001,30000000000000,10.541103319526927
64,24,16,256,0.0001,60000000000000,10.467798323867004
64,24,16,256,0.0005,30000000000000,10.512801271960472
64,24,16,256,0.0005,60000000000000,10.43406746134867
64,24,16,256,0.001,30000000000000,10.460917506656669
64,24,16,256,0.001,60000000000000,10.379529342687563
128,2,2,128,0.0001,30000000000000,10.53991963084776
128,2,2,128,0.0001,60000000000000,10.525971877949065
128,2,2,128,0.0005,30000000000000,10.527702187129703
128,2,2,128,0.0005,60000000000000,10.3190274899312
128,2,2,128,0.001,30000000000000,10.457055123986851
128,2,2,128,0.001,60000000000000,10.13275826235468
128,2,2,256,0.0001,30000000000000,10.533298476129843
128,2,2,256,0.0001,60000000000000,10.527209583406425
128,2,2,256,0.0005,30000000000000,10.52298069242879
128,2,2,256,0.0005,60000000000000,10.509952699493349
128,2,2,256,0.001,30000000000000,10.538358422911578
128,2,2,256,0.001,60000000000000,10.457127751229295
128,2,4,128,0.0001,30000000000000,10.53205726320108
128,2,4,128,0.0001,60000000000000,10.518491347369794
128,2,4,128,0.0005,30000000000000,10.500698363461533
128,2,4,128,0.0005,60000000000000,10.332603535341985
128,2,4,128,0.001,30000000000000,10.46092043422451
128,2,4,128,0.001,60000000000000,10.151969442011204
128,2,4,256,0.0001,30000000000000,10.53690912889792
128,2,4,256,0.0001,60000000000000,10.52436674834339
128,2,4,256,0.0005,30000000000000,10.531601496476076
128,2,4,256,0.0005,60000000000000,10.51176753568526
128,2,4,256,0.001,30000000000000,10.521792819376891
128,2,4,256,0.001,60000000000000,10.441612582975928
128,2,8,128,0.0001,30000000000000,10.533506499518836
128,2,8,128,0.0001,60000000000000,10.525131953465015
128,2,8,128,0.0005,30000000000000,10.505066955467534
128,2,8,128,0.0005,60000000000000,10.343553683580977
128,2,8,128,0.001,30000000000000,10.445970105683337
128,2,8,128,0.001,60000000000000,10.131107559995336
128,2,8,256,0.0001,30000000000000,10.536139883573265
128,2,8,256,0.0001,60000000000000,10.535083191201124
128,2,8,256,0.0005,30000000000000,10.531361350952333
128,2,8,256,0.0005,60000000000000,10.497110683664076
128,2,8,256,0.001,30000000000000,10.530141831335692
128,2,8,256,0.001,60000000000000,10.451422521296632
128,2,16,128,0.0001,30000000000000,10.543875128317127
128,2,16,128,0.0001,60000000000000,10.528188082675229
128,2,16,128,0.0005,30000000000000,10.513776604449676
128,2,16,128,0.0005,60000000000000,10.313022011120625
128,2,16,128,0.001,30000000000000,10.45899417108942
128,2,16,128,0.001,60000000000000,10.119450056950878
128,2,16,256,0.0001,30000000000000,10.537034311727412
128,2,16,256,0.0001,60000000000000,10.539861626928344
128,2,16,256,0.0005,30000000000000,10.522339405999393
128,2,16,256,0.0005,60000000000000,10.509554896316384
128,2,16,256,0.001,30000000000000,10.521525281429142
128,2,16,256,0.001,60000000000000,10.44937098985468
128,4,2,128,0.0001,30000000000000,10.531575908984683
128,4,2,128,0.0001,60000000000000,10.503732590520498
128,4,2,128,0.0005,30000000000000,10.48720415861402
128,4,2,128,0.0005,60000000000000,10.283527551532725
128,4,2,128,0.001,30000000000000,10.419131475984736
128,4,2,128,0.001,60000000000000,10.14605492419069
128,4,2,256,0.0001,30000000000000,10.54976747873412
128,4,2,256,0.0001,60000000000000,10.529807119009703
128,4,2,256,0.0005,30000000000000,10.526545796871115
128,4,2,256,0.0005,60000000000000,10.47699778746711
128,4,2,256,0.001,30000000000000,10.522519032891934
128,4,2,256,0.001,60000000000000,10.425371389260372
128,4,4,128,0.0001,30000000000000,10.533115660105931
128,4,4,128,0.0001,60000000000000,10.507595612221245
128,4,4,128,0.0005,30000000000000,10.467523023767535
128,4,4,128,0.0005,60000000000000,10.302333949068927
128,4,4,128,0.001,30000000000000,10.44225972024449
128,4,4,128,0.001,60000000000000,10.15732692884975
128,4,4,256,0.0001,30000000000000,10.54056463612971
128,4,4,256,0.0001,60000000000000,10.524587878991351
128,4,4,256,0.0005,30000000000000,10.53876896693911
128,4,4,256,0.0005,60000000000000,10.461145325992558
128,4,4,256,0.001,30000000000000,10.502959378797811
128,4,4,256,0.001,60000000000000,10.406796871211522
128,4,8,128,0.0001,30000000000000,10.53775467144767
128,4,8,128,0.0001,60000000000000,10.500547346532958
128,4,8,128,0.0005,30000000000000,10.48425008798248
128,4,8,128,0.0005,60000000000000,10.298067652398348
128,4,8,128,0.001,30000000000000,10.418745205154536
128,4,8,128,0.001,60000000000000,10.15822584947694
128,4,8,256,0.0001,30000000000000,10.535510340241034
128,4,8,256,0.0001,60000000000000,10.5293942527094
128,4,8,256,0.0005,30000000000000,10.538582793620307
128,4,8,256,0.0005,60000000000000,10.484003933543296
128,4,8,256,0.001,30000000000000,10.519849753550758
128,4,8,256,0.001,60000000000000,10.40781194709399
128,4,16,128,0.0001,30000000000000,10.53481214208151
128,4,16,128,0.0001,60000000000000,10.50368423037211
128,4,16,128,0.0005,30000000000000,10.474636046087076
128,4,16,128,0.0005,60000000000000,10.295872311953914
128,4,16,128,0.001,30000000000000,10.426932401173406
128,4,16,128,0.001,60000000000000,10.143689165269238
128,4,16,256,0.0001,30000000000000,10.54068599515472
128,4,16,256,0.0001,60000000000000,10.542063993108506
128,4,16,256,0.0005,30000000000000,10.5312337718861
128,4,16,256,0.0005,60000000000000,10.480557163430134
128,4,16,256,0.001,30000000000000,10.503045625342745
128,4,16,256,0.001,60000000000000,10.423890745510086
128,8,2,128,0.0001,30000000000000,10.52051781671848
128,8,2,128,0.0001,60000000000000,10.48800262707694
128,8,2,128,0.0005,30000000000000,10.47612315840726
128,8,2,128,0.0005,60000000000000,10.348421876713392
128,8,2,128,0.001,30000000000000,10.43684082340527
128,8,2,128,0.001,60000000000000,10.218013960224177
128,8,2,256,0.0001,30000000000000,10.54814486959575
128,8,2,256,0.0001,60000000000000,10.527011915368035
128,8,2,256,0.0005,30000000000000,10.53004754178026
128,8,2,256,0.0005,60000000000000,10.476267468944322
128,8,2,256,0.001,30000000000000,10.523294330052105
128,8,2,256,0.001,60000000000000,10.426606487302614
128,8,4,128,0.0001,30000000000000,10.524053914121046
128,8,4,128,0.0001,60000000000000,10.48160461766731
128,8,4,128,0.0005,30000000000000,10.47722384540782
128,8,4,128,0.0005,60000000000000,10.343596883977824
128,8,4,128,0.001,30000000000000,10.442992409326212
128,8,4,128,0.001,60000000000000,10.211771221288096
128,8,4,256,0.0001,30000000000000,10.544499765325968
128,8,4,256,0.0001,60000000000000,10.526627392324643
128,8,4,256,0.0005,30000000000000,10.536833638544117
128,8,4,256,0.0005,60000000000000,10.47645536252709
128,8,4,256,0.001,30000000000000,10.50803239970602
128,8,4,256,0.001,60000000000000,10.454270661904769
128,8,8,128,0.0001,30000000000000,10.509930819251284
128,8,8,128,0.0001,60000000000000,10.48662250873246
128,8,8,128,0.0005,30000000000000,10.483524716318188
128,8,8,128,0.0005,60000000000000,10.34420191584033
128,8,8,128,0.001,30000000000000,10.434964554483912
128,8,8,128,0.001,60000000000000,10.217626276113032
128,8,8,256,0.0001,30000000000000,10.53546165342023
128,8,8,256,0.0001,60000000000000,10.538852183019808
128,8,8,256,0.0005,30000000000000,10.53977713056018
128,8,8,256,0.0005,60000000000000,10.478634757991864
128,8,8,256,0.001,30000000000000,10.522565233400243
128,8,8,256,0.001,60000000000000,10.431760427910346
128,8,16,128,0.0001,30000000000000,10.533414708744592
128,8,16,128,0.0001,60000000000000,10.497025258881878
128,8,16,128,0.0005,30000000000000,10.479965961462648
128,8,16,128,0.0005,60000000000000,10.32912899995568
128,8,16,128,0.001,30000000000000,10.43380486391181
128,8,16,128,0.001,60000000000000,10.23457041748503
128,8,16,256,0.0001,30000000000000,10.540248454352202
128,8,16,256,0.0001,60000000000000,10.533095695029797
128,8,16,256,0.0005,30000000000000,10.543143796905834
128,8,16,256,0.0005,60000000000000,10.493307148244604
128,8,16,256,0.001,30000000000000,10.515545293942306
128,8,16,256,0.001,60000000000000,10.428441451791738
128,16,2,128,0.0001,30000000000000,10.526151809128432
128,16,2,128,0.0001,60000000000000,10.490731573483554
128,16,2,128,0.0005,30000000000000,10.503845786867032
128,16,2,128,0.0005,60000000000000,10.376628092606593
128,16,2,128,0.001,30000000000000,10.460861311228014
128,16,2,128,0.001,60000000000000,10.303638624332477
128,16,2,256,0.0001,30000000000000,10.55191554683118
128,16,2,256,0.0001,60000000000000,10.528166422408054
128,16,2,256,0.0005,30000000000000,10.536088152010482
128,16,2,256,0.0005,60000000000000,10.48358924167112
128,16,2,256,0.001,30000000000000,10.524911949574882
128,16,2,256,0.001,60000000000000,10.46616478761554
128,16,4,128,0.0001,30000000000000,10.536081706624984
128,16,4,128,0.0001,60000000000000,10.484406187658982
128,16,4,128,0.0005,30000000000000,10.492304796650112
128,16,4,128,0.0005,60000000000000,10.3764037394996
128,16,4,128,0.001,30000000000000,10.472673938356342
128,16,4,128,0.001,60000000000000,10.301367383781177
128,16,4,256,0.0001,30000000000000,10.548196520889752
128,16,4,256,0.0001,60000000000000,10.523677345483666
128,16,4,256,0.0005,30000000000000,10.537326983582018
128,16,4,256,0.0005,60000000000000,10.49251836445034
128,16,4,256,0.001,30000000000000,10.51022452057482
128,16,4,256,0.001,60000000000000,10.468259923967036
128,16,8,128,0.0001,30000000000000,10.529741365917072
128,16,8,128,0.0001,60000000000000,10.47706759673379
128,16,8,128,0.0005,30000000000000,10.488117705062391
128,16,8,128,0.0005,60000000000000,10.382254244453206
128,16,8,128,0.001,30000000000000,10.474202558472372
128,16,8,128,0.001,60000000000000,10.30157089922474
128,16,8,256,0.0001,30000000000000,10.54323823316792
128,16,8,256,0.0001,60000000000000,10.535851434521735
128,16,8,256,0.0005,30000000000000,10.533483851782568
128,16,8,256,0.0005,60000000000000,10.50271152379339
128,16,8,256,0.001,30000000000000,10.527818317450292
128,16,8,256,0.001,60000000000000,10.469620863772311
128,16,16,128,0.0001,30000000000000,10.533887394937674
128,16,16,128,0.0001,60000000000000,10.482079494968511
128,16,16,128,0.0005,30000000000000,10.490008621939236
128,16,16,128,0.0005,60000000000000,10.380990006112173
128,16,16,128,0.001,30000000000000,10.463446059227708
128,16,16,128,0.001,60000000000000,10.297357553405288
128,16,16,256,0.0001,30000000000000,10.53653488458444
128,16,16,256,0.0001,60000000000000,10.53090143206412
128,16,16,256,0.0005,30000000000000,10.536554636406036
128,16,16,256,0.0005,60000000000000,10.502170084194429
128,16,16,256,0.001,30000000000000,10.518151667950608
128,16,16,256,0.001,60000000000000,10.46519793948438
128,24,2,128,0.0001,30000000000000,10.517624623584492
128,24,2,128,0.0001,60000000000000,10.488069612345742
128,24,2,128,0.0005,30000000000000,10.49687799634498
128,24,2,128,0.0005,60000000000000,10.430805611099933
128,24,2,128,0.001,30000000000000,10.482473586953793
128,24,2,128,0.001,60000000000000,10.370474024999757
128,24,2,256,0.0001,30000000000000,10.525401431432725
128,24,2,256,0.0001,60000000000000,10.528452858085489
128,24,2,256,0.0005,30000000000000,10.53913265930748
